model,sequence,org_func,num_valid,num_invalid,num_shots,num_mc,invalid_fn_type,response_type,answer,logprob,correct,correct_and_pred,incorrect_and_pred,correct_and_not_pred,incorrect_and_not_pred,class_label
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 2, 2)}",2,3,8,5,same_class,completion,11,-21.002758,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 2, 2)}",2,3,8,5,same_class,completion,5,-6.181439,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 2, 2)}",2,3,8,5,same_class,explanation,1,-13.8441305,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 2, 2)}",2,3,8,5,same_class,explanation,2,-14.175895,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 2, 2)}",2,3,8,5,same_class,explanation,3,-13.279881,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 2, 2)}",2,3,8,5,same_class,explanation,4,-9.722246,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 2, 2)}",2,3,8,5,same_class,explanation,5,-0.00015505555,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 2, 2)}",2,3,8,5,same_class,explanation,5,-0.00015505555,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,completion,5,-6.9455004,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,completion,5,-6.9291844,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,completion,9,-18.139242,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,completion,16,-19.87655,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,completion,18,-20.346703,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,completion,5,-6.9455004,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,explanation,1,-13.037323,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,explanation,2,-13.801965,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,explanation,3,-8.697986e-05,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,explanation,4,-15.28447,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,explanation,5,-16.940825,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,8,5,same_class,explanation,3,-8.697986e-05,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,completion,5,-6.001844,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,completion,5,-5.9918275,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,completion,10,-19.527311,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,completion,6,-18.442999,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,completion,8,-19.237305,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,completion,5,-6.001844,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,explanation,1,-12.879176,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,explanation,2,-12.81698,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,explanation,3,-10.444998,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,explanation,4,-7.378404,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,explanation,5,-0.00060130615,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 3)}",2,3,8,5,same_class,explanation,5,-0.00060130615,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,completion,5,-6.0794287,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,completion,5,-6.0693345,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,completion,7,-21.52147,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,completion,6,-19.818813,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,completion,11,-21.622934,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,completion,5,-6.0794287,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,explanation,1,-15.486043,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,explanation,2,-14.557647,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,explanation,3,-13.968017,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,explanation,4,-12.02457,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,explanation,5,-5.848711e-05,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 2)}",2,3,8,5,same_class,explanation,5,-5.848711e-05,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,completion,5,-3.7548366,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,completion,5,-3.7314618,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,completion,10,-15.636345,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,completion,7,-13.273426,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,completion,9,-14.901109,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,completion,5,-3.7548366,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,explanation,1,-0.012496111,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,explanation,2,-7.3536515,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,explanation,3,-4.2529984,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,explanation,4,-8.368339,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,explanation,5,-11.649125,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 1)}",2,3,8,5,same_class,explanation,1,-0.012496111,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,completion,5,-5.784,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,completion,5,-5.616301,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,completion,8,-19.049753,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,completion,13,-24.294687,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,completion,6,-17.033499,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,completion,5,-5.784,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,explanation,1,-12.388186,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,explanation,2,-1.8428488,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,explanation,3,-0.12677205,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,explanation,4,-14.104718,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,explanation,5,-14.447823,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 1)}",2,3,8,5,same_class,explanation,3,-0.12677205,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,completion,5,-4.9261575,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,completion,5,-4.9625363,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,completion,17,-21.584349,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,completion,10,-18.429152,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,completion,33,-24.361097,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,completion,5,-4.9261575,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,explanation,1,-10.733223,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,explanation,2,-12.037169,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,explanation,3,-0.0049733967,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,explanation,4,-5.9432173,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,explanation,5,-6.0824814,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 0', 'offset': 1, 'metadata': ('arithmetic', 0, 0)}",2,3,8,5,same_class,explanation,3,-0.0049733967,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,completion,5,-6.308173,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,completion,5,-6.322664,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,completion,7,-19.75622,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,completion,18,-22.111324,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,completion,20,-23.385925,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,completion,5,-6.308173,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,explanation,1,-0.39193857,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,explanation,2,-4.3854804,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,explanation,3,-6.893103,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,explanation,4,-6.66358,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,explanation,5,-1.1801409,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bitwise_or', 0, 0)}",2,3,8,5,same_class,explanation,1,-0.39193857,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,completion,5,-5.165799,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,completion,6,-17.836924,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,completion,11,-19.624664,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,completion,8,-17.76909,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,completion,7,-19.454638,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,completion,5,-5.165799,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,explanation,1,-14.66035,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,explanation,2,-14.924926,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,explanation,3,-14.239029,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,explanation,4,-11.919663,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,explanation,5,-4.1918032e-05,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,8,5,same_class,explanation,5,-4.1918032e-05,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 0, 2)}",2,3,8,5,same_class,completion,5,-6.0686827,correct,1,0,0,0,correct_and_pred
